@relation Height_Weight

@attribute Gender {Male,Female}
@attribute Height numeric
@attribute Weight numeric

@data
Female,175.528849,86.279543
Female,175.637274,86.339246
Female,176.115923,81.755203
Female,169.870847,78.147237
Female,180.757591,90.284276
Female,178.3994,89.113325
Female,177.407372,81.045117
Female,164.43284,73.323258
Female,185.226884,92.632653
Female,180.808776,91.098102
Female,160.329694,69.828099
Female,168.741556,78.922743
Female,176.800351,83.753112
Female,178.437634,86.47917
Female,177.036994,82.871627
Female,172.371355,77.471269
Female,171.094967,79.19088
Female,180.298523,82.61563
Female,185.093007,100.587047
Female,158.364728,68.366288
Female,160.574635,64.482132
Female,178.242708,91.495418
Female,175.147034,92.726683
Female,178.197255,85.959773
Female,169.351632,78.997249
Female,177.657963,88.984817
Female,162.808938,74.607824
Female,168.40058,72.22817
Female,179.215639,92.659866
Female,186.182591,93.486743
Female,170.225334,71.007475
Female,181.405636,90.567573
Female,175.925554,73.612646
Female,194.564465,108.724736
Female,174.527001,88.628186
Female,155.170499,66.79889
Female,182.499876,91.929356
Female,165.741519,77.347753
Female,170.755865,71.724443
Female,190.127036,104.054931
Female,164.772115,70.27759
Female,172.317061,81.486825
Female,174.451724,85.399319
Female,174.878971,87.888938
Female,177.895913,86.506965
Female,171.560799,89.127796
Female,173.810668,78.433
Female,171.907237,77.844155
Female,175.689148,87.008277
Female,182.398113,92.20213
Female,187.619362,101.361821
Female,177.197778,84.4755
Female,169.18805,87.017931
Female,168.068794,70.122616
Female,170.544883,82.830045
Female,194.26509,104.686401
Female,176.656237,83.685378
Female,177.803127,90.945504
Female,187.569411,100.978952
Female,175.230651,78.516063
Female,179.433709,90.034006
Female,165.473146,69.534038
Female,165.691238,76.539069
Female,178.062038,84.674498
Female,172.197929,81.607445
Female,174.689779,90.53765
Female,172.793952,75.995689
Female,174.724637,84.847464
Female,173.480766,83.841982
Female,170.021128,76.861343
Female,165.973012,75.731067
Female,168.179582,80.171438
Female,175.132639,88.920221
Female,177.09819,85.38847
Female,157.55123,67.690117
Female,170.846348,75.7837
Female,165.82622,73.09555
Female,176.340364,85.628848
Female,167.820695,73.573457
Female,175.389133,89.979859
Female,173.036716,84.77982
Female,184.702736,95.420045
Female,181.102563,86.089283
Female,179.785372,95.032928
Female,177.250171,81.708833
Female,179.131085,87.586205
Female,171.797895,73.275114
Female,175.586026,83.525465
Female,176.14263,81.776155
Female,172.965769,85.849702
Female,187.372399,98.415057
Female,183.131217,94.138443
Female,183.860689,96.257901
Female,176.628258,85.97073
Female,181.259645,85.800007
Female,171.26077,85.253797
Female,161.801466,77.001674
Female,182.040113,94.499319
Female,189.130164,98.716074
Female,174.008789,76.140542
Female,173.019235,77.884823
Female,160.106791,59.783744
Female,174.592312,86.250067
Female,182.97466,95.224704
Female,176.303082,81.972356
Female,180.212416,88.113354
Female,180.37712,87.485881
Female,185.68748,93.811002
Female,175.752433,82.747707
Female,177.528902,88.93834
Female,180.530039,89.821055
Female,166.537897,73.651653
Female,170.762529,73.34743
Female,183.509278,98.601148
Female,176.383442,79.326767
Female,188.216515,98.514563
Female,176.764897,82.379944
Female,174.353264,82.268763
Female,187.694101,94.364237
Female,182.961087,90.243752
Female,173.952442,83.759001
Female,169.558257,64.262636
Female,175.996309,81.447825
Female,183.189693,90.31963
Female,181.145149,90.336337
Female,170.822216,79.004387
Female,166.727746,70.081406
Female,167.258488,75.08884
Female,166.610317,73.61417
Female,174.845811,83.323865
Female,163.706077,66.69828
Female,171.149703,81.337781
Female,181.270568,90.664688
Female,176.023347,92.006012
Female,178.319044,80.13115
Female,169.444393,79.374115
Female,183.977486,95.582243
Female,177.637924,85.152263
Female,173.996014,87.352014
Female,161.674831,72.395219
Female,183.543409,98.369348
Female,167.397447,84.375145
Female,188.191623,97.973404
Female,176.927538,82.98116
Female,182.528464,88.343637
Female,175.290552,82.865218
Female,174.145883,79.397626
Female,178.385244,94.080802
Female,167.123817,79.792406
Female,168.392914,79.94686
Female,172.208394,83.786101
Female,173.257609,88.930793
Female,184.894778,95.166378
Female,174.551894,86.237022
Female,170.288974,82.880989
Female,179.756707,89.508494
Female,171.507558,78.411418
Female,185.324057,94.121
Female,169.047125,77.776278
Female,163.565404,65.951656
Female,177.793558,90.182031
Female,175.81279,89.519101
Female,181.492493,88.694548
Female,182.72378,98.683378
Female,175.248973,87.322431
Female,165.186619,74.387089
Female,177.877441,88.912349
Female,173.494702,82.178877
Female,185.707469,95.898319
Female,179.639702,89.521483
Female,174.877678,86.087834
Female,167.479785,81.873576
Female,181.679447,93.686685
Female,184.538987,101.575329
Female,171.515971,79.591798
Female,178.362984,92.530644
Female,185.9866,98.043556
Female,176.998522,91.455816
Female,177.152085,89.654848
Female,176.559131,90.244826
Female,177.324321,89.182149
Female,158.844334,72.414147
Female,181.789091,90.96632
Female,178.968261,90.348057
Female,173.192839,83.504127
Female,178.196272,84.031466
Female,176.968451,92.096511
Female,173.696501,80.878853
Female,157.420783,62.444435
Female,170.451947,84.766907
Female,165.361455,72.168643
Female,174.223563,88.987495
Female,168.591531,75.715125
Female,172.989517,85.012254
Female,170.660177,76.518773
Female,164.360743,83.654435
Female,174.583126,84.818183
Female,172.995484,80.948558
Female,192.253575,101.417523
Female,166.78278,77.53378
Female,179.635164,89.866184
Female,171.585436,80.851769
Female,196.969853,109.78794
Female,172.758848,84.410958
Female,179.737501,89.251148
Female,172.41114,69.35284
Female,172.898283,76.800241
Female,173.899995,82.613111
Female,173.071919,84.857295
Female,179.909421,92.849222
Female,185.843261,105.578603
Female,164.455283,80.262394
Female,164.53734,71.745803
Female,176.142948,84.217078
Female,173.848879,83.378559
Female,175.98197,93.590792
Female,183.727029,95.691783
Female,169.538075,70.804471
Female,171.508143,81.214156
Female,175.485716,89.239105
Female,171.336325,87.468682
Female,178.752461,81.362708
Female,178.635898,95.066212
Female,174.266246,91.526693
Female,180.357532,87.450071
Female,180.198344,86.523141
Female,172.1124,81.111476
Female,182.384123,99.970827
Female,185.266931,90.307977
Female,181.276983,93.084754
Female,185.048144,90.634353
Female,167.023624,76.052606
Female,174.661475,84.338528
Female,174.414581,93.673895
Female,171.541511,80.311419
Female,182.814054,96.155993
Female,167.307903,79.914423
Female,169.948439,88.634233
Female,179.149184,80.282644
Female,171.159955,77.589671
Female,179.103606,93.315388
Female,183.973356,94.411336
Female,179.177678,89.376611
Female,178.299314,88.313997
Female,180.830122,93.528938
Female,161.486029,71.132486
Female,172.312559,76.865385
Female,170.201792,76.623843
Female,166.363047,79.572396
Female,166.450771,80.566206
Female,174.746613,84.757221
Female,180.063581,82.682431
Female,168.472356,71.03525
Female,163.169377,77.04295
Female,167.586782,78.873644
Female,167.73257,78.08169
Female,179.965041,100.267976
Female,175.203619,86.249921
Female,175.070411,86.665865
Female,162.217146,73.364088
Female,173.930608,80.178179
Female,183.226827,97.312071
Female,185.305434,97.300819
Female,172.44113,76.577636
Female,172.014694,79.666575
Female,173.954651,92.083369
Female,177.519934,92.25644
Female,171.848508,87.144786
Female,181.457269,82.632834
Female,186.133656,102.152291
Female,152.064918,53.43488
Female,179.925823,97.951831
Female,165.102048,67.715699
Female,175.340837,85.392594
Female,177.699726,90.635306
Female,170.601783,73.84526
Female,184.815242,102.845706
Female,174.078317,84.687035
Female,168.075504,68.038381
Female,175.675171,85.795503
Female,176.147458,83.604303
Female,177.306176,94.54455
Female,171.269427,78.068661
Female,187.023594,96.381565
Female,174.055364,88.047047
Female,169.356234,76.772233
Female,176.23294,90.975432
Female,175.415911,78.033808
Female,180.976585,95.019416
Female,179.330118,98.207725
Female,167.335544,71.418323
Female,168.990636,76.315691
Female,175.477916,88.288588
Female,185.011044,100.280309
Female,175.64888,91.622876
Female,172.525209,78.629559
Female,172.469873,83.487989
Female,163.79426,72.882089
Female,170.18343,83.382347
Female,173.960815,83.464008
Female,170.634385,81.394565
Female,182.664215,82.858366
Female,177.3517,86.095664
Female,177.212378,90.570004
Female,169.055686,69.568596
Female,173.685191,86.409702
Female,182.11083,96.39241
Female,172.464181,84.541062
Female,169.65678,74.960452
Female,172.485261,78.87878
Female,179.434686,81.949956
Female,157.060517,65.054828
Female,174.587546,82.533272
Female,171.715223,81.36942
Female,177.621453,90.592131
Female,171.221943,81.117382
Female,171.360534,82.043843
Female,174.826508,88.523941
Female,173.706605,81.981202
Female,181.177436,95.555731
Female,178.391124,83.472327
Female,170.936852,79.532213
Female,179.313275,89.500308
Female,177.397834,85.507641
Female,165.382235,83.398452
Female,187.213309,105.096308
Female,176.042642,88.530488
Female,172.481068,78.964347
Female,183.79313,96.750215
Female,175.083088,85.185184
Female,180.026734,94.909705
Female,164.177043,73.666528
Female,175.422892,79.993313
Female,171.921144,80.991992
Female,194.900414,109.627109
Female,172.420282,82.12111
Female,160.401333,70.216937
Female,173.515675,79.481406
Female,181.682198,87.122752
Female,174.020199,79.575053
Female,169.203342,75.001483
Female,172.889841,84.839097
Female,178.529936,92.320264
Female,172.522421,80.295461
Female,181.487902,90.371148
Female,172.945915,78.847337
Female,175.630268,83.682205
Female,177.375745,89.061784
Female,182.308559,86.018872
Female,172.486308,90.482286
Female,168.507367,75.345018
Female,175.776708,84.546719
Female,172.153602,81.548622
Female,181.060689,95.992558
Female,191.34035,109.062031
Female,173.155367,79.321147
Female,169.551146,79.877672
Female,174.093872,86.242007
Female,169.470052,76.967344
Female,184.017879,96.723554
Female,165.713758,69.047451
Female,170.508924,70.542951
Female,165.395077,69.457666
Female,161.927103,70.155264
Female,166.249258,79.337926
Female,170.154957,72.6559
Female,170.965634,88.455942
Female,165.104817,71.467513
Female,171.955718,83.917594
Female,170.857509,81.027264
Female,173.25689,79.332659
Female,170.745067,80.07633
Female,177.876224,94.470848
Female,173.441774,84.15837
Female,173.714367,82.415551
Female,182.700524,97.544805
Female,175.594497,76.124424
Female,177.442702,91.991168
Female,174.096278,81.80678
Female,174.896808,80.123589
Female,186.935193,104.124147
Female,173.564816,88.848156
Female,173.387358,83.043149
Female,181.440594,89.076716
Female,181.049277,87.396069
Female,170.617585,76.28647
Female,173.792262,80.817126
Female,176.452395,91.920339
Female,176.201629,79.803683
Female,165.298855,74.240528
Female,178.612362,86.204198
Female,178.104876,87.340934
Female,174.398394,82.716603
Female,173.816417,75.348212
Female,180.821036,91.980627
Female,172.699414,81.370125
Female,165.974937,79.042345
Female,175.056498,86.145544
Female,176.78032,84.775696
Female,181.986796,95.816925
Female,168.475805,79.68867
Female,171.793721,89.187431
Female,169.895071,82.357378
Female,171.432249,77.839137
Female,173.955487,78.265518
Female,189.680776,99.266353
Female,163.367875,71.569116
Female,174.249335,87.071021
Female,184.148942,96.601626
Female,184.286504,100.861227
Female,163.616729,71.707533
Female,182.086318,91.998229
Female,177.01238,80.734303
Female,173.24739,83.473618
Female,177.919546,81.521137
Female,179.462275,83.634927
Female,170.872519,86.31985
Female,164.577747,69.683579
Female,179.117858,91.838137
Female,175.012894,87.015195
Female,180.923004,82.920578
Female,179.549916,84.727521
Female,172.600421,77.662726
Female,187.760428,95.781872
Female,168.106281,81.69739
Female,165.902637,85.919727
Female,178.161479,79.460469
Female,148.353539,55.038092
Female,184.024832,91.589098
Female,171.437961,74.956198
Female,170.184583,75.116342
Female,172.986155,84.779983
Female,173.365528,81.161037
Female,174.258852,76.905676
Female,183.182523,93.209178
Female,170.781925,79.790756
Female,184.641182,92.284923
Female,160.466164,63.109605
Female,169.089762,86.111588
Female,185.167654,100.928327
Female,189.304815,102.303175
Female,176.348536,76.917691
Female,184.870766,91.475009
Female,178.54883,87.083592
Female,183.419235,85.699817
Female,178.784876,82.101222
Female,181.797395,97.6572
Female,171.613721,76.448585
Female,171.481711,84.500233
Female,185.103629,86.337573
Female,171.838076,74.889749
Female,156.888838,66.404496
Female,175.672066,81.563901
Female,166.775142,68.776991
Female,167.270494,72.625522
Female,177.21291,84.519087
Female,170.210951,75.582791
Female,171.877859,87.681179
Female,190.437086,97.293438
Female,186.700819,85.672594
Female,166.811054,77.139123
Female,170.601283,82.862346
Female,178.761664,87.97194
Female,179.827608,89.98721
Female,180.903279,92.696024
Female,169.55228,74.248787
Female,176.173023,84.043706
Female,160.044316,61.521081
Female,170.375501,82.805617
Female,180.77473,96.822493
Female,169.320374,78.024418
Female,173.997476,88.470996
Female,178.052844,82.533787
Female,176.783479,94.777493
Female,179.565303,87.10136
Female,180.869757,92.642618
Female,189.612372,96.760482
Female,183.381623,90.48797
Female,168.594167,79.692193
Female,167.202195,87.489569
Female,171.915375,87.157722
Female,180.899252,95.461387
Female,185.682545,97.237497
Female,173.161868,81.224873
Female,172.426669,82.656406
Female,169.635941,84.506338
Female,167.490443,82.13153
Female,166.087116,75.090438
Female,178.547877,83.381071
Female,169.584287,76.237254
Female,171.232265,83.388
Female,175.315629,90.093799
Female,169.496117,78.996173
Female,165.33358,72.788242
Female,184.723549,102.504845
Female,179.158055,92.425399
Female,173.925447,83.177494
Female,172.543368,81.177529
Female,181.718733,96.362677
Female,177.889008,87.895006
Female,171.560737,84.982348
Female,180.164561,85.594573
Female,184.137749,102.229926
Female,177.72351,92.204229
Female,168.728776,79.931168
Female,178.861645,86.329643
Female,181.323031,90.184362
Female,158.572902,69.327609
Female,183.325285,85.561357
Female,172.288203,78.370069
Female,178.908322,88.983662
Female,173.778589,85.328684
Female,181.567938,95.215647
Female,183.269918,89.14828
Female,175.027976,83.939528
Female,167.696656,75.921692
Female,188.494724,92.8772
Female,164.046569,71.466419
Female,182.549828,99.426404
Female,162.45458,62.857221
Female,166.420993,75.487737
Female,182.813181,93.374803
Female,171.111266,76.175121
Female,168.71759,76.841033
Female,181.827231,87.987151
Female,184.811225,99.573085
Female,174.777203,84.780344
Female,173.682909,81.479861
Female,179.006029,87.836937
Female,177.903227,90.281899
Female,178.2529,89.977962
Female,184.991843,93.741733
Female,168.697214,80.592812
Female,187.456487,99.327452
Female,163.262292,72.456182
Female,169.480089,82.643739
Female,178.8539,87.399495
Female,166.113923,66.290988
Female,173.266684,83.072373
Female,174.027814,76.718316
Female,169.341229,81.859178
Female,187.155745,96.863069
Female,178.745069,87.125158
Female,172.342706,82.426233
Female,179.210019,93.435145
Female,169.707626,84.515457
Female,188.511411,101.073838
Female,171.889103,78.837654
Female,170.901376,78.324849
Female,184.440733,93.156118
Female,166.048351,78.445554
Female,183.310253,92.979788
Female,172.932807,88.061734
Female,167.999698,77.517978
Female,172.438269,77.532572
Female,173.050627,88.416544
Female,162.030273,66.743776
Female,170.362016,74.754958
Female,176.24738,88.101368
Female,176.725353,82.956857
Female,184.301626,95.64606
Female,172.740305,77.664966
Female,174.127407,78.115684
Female,171.799164,88.371987
Female,167.810473,75.970217
Female,173.704628,81.4886
Female,176.818046,85.669367
Female,177.265667,87.288485
Female,179.706982,96.45528
Female,179.096442,79.326384
Female,185.377381,101.77358
Female,170.215124,80.043208
Female,178.710736,83.181412
Female,166.809615,82.370326
Female,163.915694,69.664226
Female,162.209584,70.343608
Female,179.856959,92.522978
Female,172.234897,81.616834
Female,171.744524,84.177585
Female,172.47219,78.651732
Female,184.604368,98.287179
Female,165.749247,65.922912
Female,171.480999,80.477572
Female,174.592541,76.948135
Female,178.732978,91.884848
Female,182.983719,90.343552
Female,170.169495,75.553622
Female,181.689194,90.7064
Female,176.992505,85.082996
Female,168.123205,77.298582
Female,169.730812,78.748441
Female,167.262603,76.932315
Female,187.980225,99.742948
Female,168.608846,78.351626
Female,177.364261,88.894515
Female,178.167698,88.373962
Female,182.141641,93.280491
Female,171.52774,76.028268
Female,167.660491,75.75514
Female,171.310662,74.967075
Female,175.08676,82.718985
Female,168.988321,85.892814
Female,180.770396,88.600395
Female,175.038591,82.019929
Female,166.162569,72.924126
Female,178.91043,90.811266
Female,181.023084,85.86835
Female,173.633919,79.01495
Female,186.282559,98.457157
Female,183.642484,96.719173
Female,188.069956,99.489921
Female,173.489212,87.861992
Female,165.461478,77.843967
Female,153.959851,70.968258
Female,175.195183,87.148577
Female,176.49079,85.66321
Female,165.103589,73.041655
Female,178.341974,89.584429
Female,165.081945,63.014893
Female,181.976824,86.211186
Female,184.446713,101.993745
Female,180.458267,86.760611
Female,184.724908,99.230641
Female,175.56437,80.134266
Female,175.193812,82.695359
Female,181.688683,92.45124
Female,165.931435,77.910104
Female,185.655892,87.971529
Female,174.904559,80.345228
Female,175.192494,72.250505
Female,170.215039,90.35344
Female,181.756605,84.325433
Female,178.693775,90.220815
Male,149.633259,46.306448
Male,165.684232,64.095191
Male,160.95727,59.439332
Male,163.779193,58.137572
Male,156.954464,58.867808
Male,167.558768,71.12417
Male,159.639962,52.149036
Male,166.756477,74.880329
Male,157.201194,50.655431
Male,161.741785,47.242314
Male,172.976977,75.557387
Male,156.969151,48.186751
Male,160.963506,58.113377
Male,149.595551,46.12242
Male,148.433153,44.539387
Male,154.456889,57.567839
Male,178.126778,68.607727
Male,158.133871,52.524771
Male,156.807129,48.92755
Male,160.171274,66.038427
Male,158.208569,63.286384
Male,157.041793,55.685751
Male,168.522745,71.386747
Male,165.914405,65.787793
Male,167.903837,67.424266
Male,163.899042,60.18298
Male,143.631856,38.497316
Male,159.357774,62.836291
Male,156.426405,62.335011
Male,157.542039,56.519351
Male,165.890789,63.623853
Male,155.460588,49.119525
Male,170.243738,68.138216
Male,152.936363,53.994473
Male,162.407531,63.27425
Male,160.928825,56.97716
Male,161.760074,60.0025
Male,153.133731,59.166907
Male,161.054516,58.444599
Male,154.004264,49.767976
Male,171.128935,66.234998
Male,169.856764,72.055445
Male,152.519754,51.983243
Male,162.95236,60.390493
Male,161.192629,58.491124
Male,170.799425,69.881098
Male,168.18253,63.049802
Male,164.319766,62.904508
Male,168.14618,81.963311
Male,167.267575,67.638972
Male,165.225781,65.804197
Male,163.773142,65.606751
Male,158.851796,63.266397
Male,156.454428,58.956595
Male,154.813835,53.261947
Male,161.425188,62.365303
Male,158.1108,62.769156
Male,168.124101,64.079829
Male,158.872067,56.115161
Male,169.239779,66.040596
Male,151.405743,49.810369
Male,163.813223,72.327996
Male,164.938852,69.136199
Male,155.903317,64.15036
Male,167.8198,67.019275
Male,162.342656,59.653564
Male,176.834307,71.224709
Male,170.641101,71.191649
Male,161.033589,65.244868
Male,155.481456,44.772929
Male,151.556336,57.313733
Male,162.787092,60.877044
Male,153.86828,53.633993
Male,157.771761,65.923864
Male,142.645023,41.193073
Male,171.321153,77.487282
Male,165.265467,70.834345
Male,166.443295,63.044541
Male,160.400118,56.333301
Male,149.540724,46.686899
Male,167.693929,64.25414
Male,156.273731,60.567463
Male,161.504149,60.413648
Male,151.858378,53.027114
Male,170.558984,63.30004
Male,158.300641,57.665565
Male,165.475055,61.081617
Male,179.396635,77.177984
Male,171.164126,74.793991
Male,173.051238,80.394706
Male,161.260687,56.26939
Male,155.354186,48.641139
Male,179.603754,73.193186
Male,165.630491,62.460998
Male,155.853103,55.982386
Male,157.662157,64.711076
Male,166.1284,65.329015
Male,157.031355,50.803148
Male,159.885881,56.102181
Male,163.482106,60.411164
Male,162.657885,66.787142
Male,177.262365,75.948383
Male,159.568769,57.522741
Male,182.857792,80.451799
Male,157.46498,60.970608
Male,167.143699,63.268468
Male,152.47775,47.399154
Male,163.827119,66.281296
Male,157.606097,54.369976
Male,164.002668,62.384397
Male,153.680962,52.789932
Male,155.484703,58.180658
Male,167.082745,66.612867
Male,154.112667,52.528238
Male,164.566226,56.323665
Male,160.011311,59.422495
Male,162.076086,64.601378
Male,158.190946,60.44352
Male,156.746021,49.001003
Male,164.649519,64.726235
Male,166.459121,66.285913
Male,155.795114,57.761231
Male,145.043828,42.413717
Male,143.37204,43.835242
Male,154.471528,59.95344
Male,156.12055,62.277805
Male,157.287122,57.348406
Male,169.328059,69.829814
Male,165.309971,64.01333
Male,161.272583,72.826284
Male,164.059325,63.582749
Male,155.001829,60.869194
Male,158.107585,53.174743
Male,165.252719,63.94978
Male,160.578354,64.851593
Male,160.60171,59.528564
Male,160.728478,61.156718
Male,167.768703,63.006822
Male,160.115771,57.638114
Male,159.075331,55.213374
Male,156.638158,50.629763
Male,161.147901,57.382849
Male,157.656339,55.320663
Male,172.737282,73.103023
Male,168.998796,74.190188
Male,158.876608,53.933542
Male,165.562887,60.560887
Male,165.676328,55.870461
Male,162.445269,55.287711
Male,162.118138,67.752637
Male,162.791679,59.407947
Male,151.499949,52.866994
Male,163.320012,63.551327
Male,168.040376,65.185336
Male,150.085284,58.637021
Male,162.462299,63.848603
Male,158.513943,54.568637
Male,166.270394,64.35796
Male,165.054225,71.590041
Male,157.016844,55.163591
Male,162.118085,69.783364
Male,163.247761,60.844294
Male,147.223318,50.905262
Male,148.836953,47.535291
Male,158.574402,57.953295
Male,155.494875,54.102379
Male,156.73424,50.313942
Male,171.216006,72.45144
Male,160.126673,55.377798
Male,162.351007,61.551203
Male,168.299277,62.976686
Male,154.856986,51.616615
Male,158.452433,56.856443
Male,167.012136,72.706284
Male,168.281614,68.082551
Male,167.522541,74.206346
Male,157.552068,46.844727
Male,156.262346,57.783385
Male,165.464784,64.217424
Male,165.796801,61.919166
Male,145.90412,47.394302
Male,163.997913,58.865109
Male,145.577313,43.154311
Male,157.071644,50.08298
Male,161.589251,55.606005
Male,163.792318,68.221552
Male,167.929955,72.100233
Male,156.638048,51.22668
Male,160.806371,65.325195
Male,154.5476,61.668758
Male,153.536388,53.366816
Male,149.508528,41.153749
Male,169.071981,71.137827
Male,168.518014,71.796869
Male,159.248928,60.960941
Male,160.309228,56.616687
Male,156.82736,50.786017
Male,156.540166,50.426941
Male,156.276097,56.645673
Male,163.155553,59.066586
Male,156.869248,59.430636
Male,164.668691,67.578092
Male,169.568039,68.438564
Male,170.664539,80.028553
Male,159.906395,68.303027
Male,163.261657,55.92735
Male,154.379061,50.294302
Male,153.996386,59.420472
Male,149.931342,50.726803
Male,160.797286,60.928187
Male,156.514663,51.333077
Male,155.440947,52.574214
Male,160.575648,63.687881
Male,157.429034,54.3906
Male,144.235003,38.098588
Male,159.527746,52.949298
Male,149.228184,44.32614
Male,155.540069,50.576736
Male,160.832337,54.120778
Male,169.950009,68.770394
Male,173.422883,80.324449
Male,148.967596,45.465454
Male,162.719696,64.804448
Male,163.81282,64.290169
Male,163.369726,61.739819
Male,169.005322,73.493021
Male,159.1922,66.912939
Male,163.363474,61.304873
Male,147.476345,51.283438
Male,149.673317,47.776801
Male,168.288458,67.509212
Male,166.79075,59.574663
Male,155.827937,54.657853
Male,164.050614,66.759391
Male,166.282489,68.251608
Male,160.055743,58.599101
Male,164.725477,63.606572
Male,160.482027,65.627955
Male,157.549488,59.583238
Male,164.518015,63.064971
Male,156.099521,54.226242
Male,165.789313,65.882008
Male,163.557486,60.47214
Male,159.00124,54.043751
Male,162.179021,67.930793
Male,165.854046,68.153854
Male,165.427827,67.028415
Male,163.805674,71.267001
Male,158.641007,56.443413
Male,171.20403,69.970679
Male,178.797554,83.759668
Male,156.95139,53.599331
Male,165.947439,67.914241
Male,173.164226,65.688244
Male,163.746346,65.164561
Male,161.545219,59.439092
Male,165.25243,65.661508
Male,155.256806,53.246688
Male,164.279272,59.503173
Male,166.803368,71.687645
Male,166.699993,59.027903
Male,159.542246,58.886395
Male,156.851848,51.215049
Male,161.228715,57.679078
Male,154.672079,58.106686
Male,159.854713,60.153795
Male,164.998438,70.188387
Male,174.002522,70.633642
Male,173.942676,82.064978
Male,167.919591,79.992212
Male,155.204681,60.411242
Male,158.753465,58.323355
Male,162.52624,66.345003
Male,166.37692,68.175309
Male,156.130507,58.396783
Male,160.797459,58.390757
Male,160.0514,58.127276
Male,169.337446,65.927825
Male,151.203122,52.050635
Male,149.827333,45.696223
Male,162.473493,59.244499
Male,156.616201,47.32891
Male,167.322552,66.661113
Male,178.906076,74.034407
Male,159.118406,53.279205
Male,159.933441,58.978088
Male,162.361312,61.537008
Male,171.217661,71.601005
Male,162.744082,69.610514
Male,154.583435,50.843469
Male,158.794219,58.359622
Male,161.542407,58.988993
Male,154.863578,52.266574
Male,160.494637,60.317334
Male,170.564026,75.532194
Male,154.451589,53.153512
Male,166.534391,70.4229
Male,174.203855,75.209125
Male,170.14693,70.456552
Male,150.632177,56.54838
Male,145.790261,48.347266
Male,160.782014,55.314736
Male,162.383305,60.966919
Male,168.642984,73.619523
Male,166.065134,64.807021
Male,156.104958,49.536025
Male,157.658807,54.113066
Male,154.715898,59.742971
Male,170.286608,63.499874
Male,148.450485,41.007744
Male,158.050235,60.724737
Male,154.223168,54.689395
Male,161.464651,69.919126
Male,157.966911,51.226622
Male,151.832196,54.768348
Male,156.533462,56.080856
Male,158.564481,57.885826
Male,153.018131,59.720426
Male,155.193199,53.159524
Male,162.061038,66.256088
Male,152.708595,50.020946
Male,157.864909,53.35269
Male,154.547591,48.736671
Male,154.469914,49.959174
Male,169.267358,60.330886
Male,162.492558,67.770724
Male,157.760292,62.083525
Male,164.143162,61.05848
Male,165.699219,58.262266
Male,159.955954,62.357365
Male,164.390816,65.245054
Male,157.457402,56.364727
Male,160.107596,56.910835
Male,156.77408,48.636269
Male,168.2381,67.772754
Male,164.969281,70.367172
Male,172.731956,64.541268
Male,161.455086,60.831846
Male,167.398051,57.278255
Male,156.419982,57.917582
Male,154.56124,49.41696
Male,156.136182,52.015336
Male,160.620755,59.953747
Male,172.581294,73.556282
Male,163.483342,70.566895
Male,140.554691,40.082375
Male,156.431479,53.287149
Male,170.430401,72.889209
Male,168.835949,73.198379
Male,165.22629,58.077505
Male,155.392077,55.032985
Male,167.494352,71.224371
Male,157.977892,56.316753
Male,170.015228,70.282858
Male,156.038296,57.989252
Male,160.010018,63.989166
Male,159.339514,57.322138
Male,157.898857,54.115437
Male,159.830708,54.518325
Male,158.637527,62.759336
Male,141.397233,31.289924
Male,154.838773,56.643116
Male,166.296571,65.489215
Male,154.668031,61.104991
Male,151.904936,46.333166
Male,163.686479,68.73005
Male,175.279891,72.160532
Male,169.302776,71.107029
Male,163.393926,61.11912
Male,162.013997,69.199631
Male,169.052487,70.031619
Male,166.541311,75.731641
Male,172.221625,73.713005
Male,173.525484,68.280656
Male,171.349937,75.235915
Male,156.096409,46.176167
Male,152.333254,50.450448
Male,159.478301,48.849978
Male,157.660853,55.625708
Male,147.022764,50.224415
Male,150.467565,50.430919
Male,154.554792,52.140399
Male,151.799037,51.13858
Male,161.759132,60.901022
Male,159.095254,54.335405
Male,165.41806,64.227365
Male,146.989049,42.426162
Male,177.570033,73.69302
Male,159.668535,61.471031
Male,151.465051,49.569277
Male,163.386531,71.123454
Male,159.447312,65.728296
Male,161.650795,53.60855
Male,177.357598,77.784843
Male,152.812776,42.743031
Male,158.20419,59.915647
Male,163.394368,61.606454
Male,158.796314,58.640178
Male,159.74779,59.479722
Male,158.48623,57.621038
Male,152.707765,51.440493
Male,157.711372,56.108379
Male,163.209362,64.638427
Male,168.532469,59.546646
Male,164.451425,57.050902
Male,163.587409,64.483272
Male,176.077233,71.287376
Male,157.133395,57.614787
Male,163.98364,60.871209
Male,169.733996,75.280955
Male,164.555947,66.764631
Male,161.877027,61.506437
Male,168.462763,69.499386
Male,168.293406,64.734516
Male,156.732163,57.509705
Male,164.306482,56.575844
Male,177.279267,82.75839
Male,155.35128,53.995665
Male,160.962373,63.185336
Male,168.703918,60.892429
Male,164.192236,58.334768
Male,160.759907,57.338561
Male,157.034248,60.641932
Male,170.262465,81.522877
Male,150.711174,54.802927
Male,155.541949,51.782401
Male,147.124825,45.604159
Male,161.051456,58.682201
Male,163.648182,64.503441
Male,165.700257,65.289737
Male,168.998922,66.905688
Male,166.999238,66.032222
Male,161.878601,51.831844
Male,156.412632,53.480146
Male,150.501923,63.113159
Male,156.098906,53.08329
Male,159.034148,61.128734
Male,174.649476,69.712436
Male,164.077484,65.467079
Male,153.931646,45.359922
